session_id,pipeline_variant,processed,samples,valid_deviation_samples,mean_dev_m,p95_dev_m,max_dev_m,rms_jerk,smoothness_index,max_speed,max_accel
3d2d3fba-5e87-4b9f-97a7-05ca1da9dd0f,kalman_plus_rts_without_despiking,True,323,323,1.5769162402010395,3.4684299630873228,3.651551819490001,0.5699477712261936,0.4883298792742952,0.4255157040623954,0.07543640726489553
3d2d3fba-5e87-4b9f-97a7-05ca1da9dd0f,full_pipeline,True,323,323,0.0384592962506655,0.04679930415265861,0.04831595181455503,1904.0336374556066,-6.559349233088838,16.869499874212693,269.2727074045529
3d47c3b9-21d9-4794-995d-52804115fb8b,median_only,True,64,64,0.3244143831369316,1.059659584723522,2.0767955538940672,34249.974519316645,-9.06932050545985,41.16027704214148,1314.0651421054433
3d47c3b9-21d9-4794-995d-52804115fb8b,kalman_without_rts,True,64,64,0.39118952174993876,1.1976071844050307,2.1569360181814505,19715.951052996592,-8.589635462601011,30.478188212828897,1012.0278956011795
3d47c3b9-21d9-4794-995d-52804115fb8b,kalman_plus_rts_without_despiking,True,64,64,0.9290408362439095,1.7352537470648504,1.9771345876986839,2.8095197214023986,-0.8972641699919072,0.48958277670390626,0.1459988330828471
3d47c3b9-21d9-4794-995d-52804115fb8b,full_pipeline,True,64,64,0.020572160665997,0.02517381290026413,0.0256526153977281,42527.86634096166,-9.257347188677928,62.10300691939258,1274.5507656911393
3fcbd2bc-bf2f-453f-821f-e9d90e2b2ead,median_only,True,95,95,0.25528401113193583,0.8814119119790694,1.4223005604498022,5138.406139278111,-7.421656855787666,21.80570398675401,638.0130028543884
3fcbd2bc-bf2f-453f-821f-e9d90e2b2ead,kalman_without_rts,True,95,95,0.3079888375302678,1.082251884474024,1.5995397836080252,2994.640587798006,-6.952689412981501,19.79461811510849,359.0375571359002
3fcbd2bc-bf2f-453f-821f-e9d90e2b2ead,kalman_plus_rts_without_despiking,True,95,95,0.9168448272340862,1.4130605202119928,1.8763584347999531,0.16120082328132576,1.585265472299111,0.10620771649909104,0.019003352179875754
3fcbd2bc-bf2f-453f-821f-e9d90e2b2ead,full_pipeline,True,95,95,0.014011279688793517,0.01640880882792662,0.04068860122058429,7142.032330477233,-7.70764362364186,40.04679699474237,590.4027116563627
42f8729a-ed28-45a2-bf9b-397d2d698bb0,median_only,True,84,84,0.27725710929548275,0.8933070159360085,1.8121258685858785,40776.62272472348,-9.220822506015436,45.27286456709465,2263.640123321001
42f8729a-ed28-45a2-bf9b-397d2d698bb0,kalman_without_rts,True,84,84,0.33521828879160687,1.0865684739486337,1.823302496342826,22829.464709896805,-8.716991457122962,39.32358384715465,1492.6264833131509
42f8729a-ed28-45a2-bf9b-397d2d698bb0,kalman_plus_rts_without_despiking,True,84,84,0.9349561196581875,1.6384199036008122,1.892243869543446,2.753184059771926,-0.8796704929283911,0.48619860247055263,0.14492274629500923
42f8729a-ed28-45a2-bf9b-397d2d698bb0,full_pipeline,True,84,84,0.019678251539374553,0.025320701891412792,0.05193950204306824,33105.19465815854,-9.039792291742666,44.20844389290815,2084.904796488838
451867f4-8a40-46f3-a665-55aa1285c898,median_only,True,77,77,0.317548764864098,1.150369761027979,2.1510734643956697,36946.81207005561,-9.135153943101086,55.83780307703124,2694.043897188755
451867f4-8a40-46f3-a665-55aa1285c898,kalman_without_rts,True,77,77,0.3868777755316188,1.3620013953798131,2.1767454399864694,22377.4766408385,-8.6996222249079,39.49334996468227,1820.1900244161518
451867f4-8a40-46f3-a665-55aa1285c898,kalman_plus_rts_without_despiking,True,77,77,1.0078944124559173,1.554754810781468,1.8052437007807878,3.299736973860683,-1.0369586462480733,0.8945684193028299,0.266769853810056
451867f4-8a40-46f3-a665-55aa1285c898,full_pipeline,True,77,77,0.016493263714149064,0.02058042958915582,0.02090429321926358,39503.483540799134,-9.193270789523261,57.61791746767287,2858.6249290552237
48c9026f-11c4-410d-82ec-f33d477d9db6,median_only,True,423,423,0.07938275513605204,0.26032460419295506,1.8057341186952673,5907.650233425211,-7.542829549383406,53.39650352551479,1598.0816582430543
48c9026f-11c4-410d-82ec-f33d477d9db6,kalman_without_rts,True,423,423,0.09552644019800827,0.31975172881167446,1.803739556948047,3266.1389242870187,-7.028069306770735,36.17133895219362,1082.090818916363
48c9026f-11c4-410d-82ec-f33d477d9db6,kalman_plus_rts_without_despiking,True,423,423,9.76094037853054,17.738350084037766,18.684919066044895,2.7114734963445906,-0.8664107275060944,2.2741388579440303,0.4038530450547443
48c9026f-11c4-410d-82ec-f33d477d9db6,full_pipeline,True,423,423,0.02851444398337557,0.03670539213676172,0.0390331577741351,5581.088308830577,-7.493437788711659,52.39972874013138,1543.379971224175
511a396b-aa38-4056-a980-76723ed0c05f,median_only,True,300,300,0.10347529289039573,0.555988675042987,1.444123071804262,14448.472803674385,-8.319643889619249,46.143920879846696,974.8215391928883
511a396b-aa38-4056-a980-76723ed0c05f,kalman_without_rts,True,300,300,0.1263261022601448,0.6740914769930022,1.6699620169674712,7689.848751829196,-7.77183559588584,42.73388537446351,691.2289969128665
511a396b-aa38-4056-a980-76723ed0c05f,kalman_plus_rts_without_despiking,True,300,300,0.8941383217055934,1.8933086788240223,3.1648933823535526,0.904805117239543,0.08688990320630831,0.23972925091570266,0.0854224168515318
511a396b-aa38-4056-a980-76723ed0c05f,full_pipeline,True,300,300,0.022768842225348838,0.02674833351993851,0.027090694909101612,11871.33096181185,-8.14899882577207,47.989807318897434,859.6543399375165
57660e2f-8425-445f-bca0-17c6e557f1b0,median_only,True,1161,1161,0.06700964302307687,0.26244276909618114,2.1992566461442355,34387.96499616805,-9.072812951988038,110.62122375832463,5519.163192936277
57660e2f-8425-445f-bca0-17c6e557f1b0,kalman_without_rts,True,1161,1161,0.08218765451382959,0.3032742850650225,2.2004723746462793,18879.942741650997,-8.552001345705591,74.51748473505354,3717.3562835793014
57660e2f-8425-445f-bca0-17c6e557f1b0,kalman_plus_rts_without_despiking,True,1161,1161,9.71707844400667,18.337382852971835,22.464928194817677,3.5299853262289744,-1.0955458001866847,1.6747096557456314,0.49941642335085135
57660e2f-8425-445f-bca0-17c6e557f1b0,full_pipeline,True,1161,1161,0.03136611845808324,0.046751948068730974,0.0588047525364552,29184.82910985864,-8.930314309332948,105.73361119440118,5257.851102121333
57699afd-a167-4185-8c9c-bf0424673650,median_only,True,71,71,0.35040407087395253,1.344756546823584,2.3145920612713584,52109.585191892395,-9.43383523212937,52.83918713480931,1703.2290277968655
57699afd-a167-4185-8c9c-bf0424673650,kalman_without_rts,True,71,71,0.4164381457205441,1.5187043938003653,2.4460692775140322,30021.610197702354,-8.954867963504258,39.99322969313922,1317.7512286443975
57699afd-a167-4185-8c9c-bf0424673650,kalman_plus_rts_without_despiking,True,71,71,1.0050943863723896,1.7033807859124972,2.3608451966284156,1.0714310155006697,-0.059928428498724734,0.49183383085716753,0.14602680737405838
57699afd-a167-4185-8c9c-bf0424673650,full_pipeline,True,71,71,0.01349620648457761,0.016195456781543778,0.04956651390725884,56115.250630923634,-9.49816181394764,61.81756642722343,1524.6955381683806
59b735c5-5858-4400-acef-0620ed6302ef,median_only,True,158,158,0.1531575441474367,0.6836037798196227,1.764849649695208,10217.550084206658,-8.018693550411749,31.589740249742583,862.6876769978528
59b735c5-5858-4400-acef-0620ed6302ef,kalman_without_rts,True,158,158,0.18386717478886816,0.7540044925715005,1.8612242800940548,5815.777056402395,-7.529215499611861,26.881801497232576,555.8548139046621
